certified,final_cc_cname_DI,course_name,grade,nevents,ndays_act,nplay_video,nchapters,nforum_posts
0,China,Intro to Solid State Chemistry,0.013636363636363636,364.3636363636364,6.454545454545454,30.0,2.8181818181818183,0.0
0,China,The Challenges of Global Poverty,0.04,156.4,4.2,12.4,2.4,0.0
0,Colombia,Circuits & Electronics,0.05582677165354328,1051.7795275590552,11.035433070866143,128.1259842519685,4.94488188976378,0.015748031496062992
0,Colombia,Electricity & Magnetism,0.020084507042253515,822.0788732394366,9.467605633802817,128.45352112676056,4.326760563380281,0.036619718309859155
0,Colombia,Elements of structures,0.04042857142857144,623.1857142857143,8.371428571428572,65.5,3.4285714285714284,0.0
0,Colombia,Health in Numbers,0.06363207547169807,731.2594339622641,6.933962264150943,105.02830188679245,3.768867924528302,0.0
0,Colombia,Human Health & Global Environmental  Change,0.03333333333333333,334.125,5.25,50.885416666666664,2.2395833333333335,0.0
0,Colombia,Intro to Biology,0.019545454545454546,638.9772727272727,9.340909090909092,68.81818181818181,3.8636363636363638,0.11363636363636363
0,Colombia,Intro to CS & Programming,0.021742919389978157,859.3725490196078,8.714596949891067,87.61220043572985,3.4379084967320264,0.08714596949891068
0,Colombia,Intro to Solid State Chemistry,0.04254237288135593,801.5932203389831,9.830508474576272,97.61016949152543,3.3220338983050848,0.0
0,Colombia,Mechanics ReView,0.14250000000000002,2965.5,22.0,12.0,14.25,0.0
0,Colombia,The Challenges of Global Poverty,0.04767295597484274,475.2830188679245,6.062893081761007,55.138364779874216,2.647798742138365,0.0
0,Egypt,Circuits & Electronics,0.01360197368421052,449.20723684210526,6.776315789473684,96.82730263157895,3.2154605263157894,0.0
0,Egypt,Electricity & Magnetism,0.005043859649122806,244.98245614035088,4.947368421052632,44.06578947368421,2.8771929824561404,0.0
0,Egypt,Elements of structures,0.0044444444444444444,234.38888888888889,4.666666666666667,33.888888888888886,2.3333333333333335,0.0
0,Egypt,Health in Numbers,0.03320284697508896,673.8967971530249,7.284697508896797,156.26334519572953,3.608540925266904,0.005338078291814947
0,Egypt,Human Health & Global Environmental  Change,0.042830188679245276,352.37735849056605,4.962264150943396,79.94339622641509,2.30188679245283,0.0
0,Egypt,Intro to Biology,0.027633587786259534,559.7404580152672,6.99236641221374,81.10687022900764,3.0763358778625953,0.0
0,Egypt,Intro to CS & Programming,0.009783163265306106,403.41326530612247,5.826530612244898,72.42474489795919,2.8469387755102042,0.00510204081632653
0,Egypt,Intro to Solid State Chemistry,0.02915151515151515,485.6121212121212,5.787878787878788,88.97575757575757,2.8,0.0
0,Egypt,Mechanics ReView,0.1,1133.0,6.5,1.0,7.5,0.0
0,Egypt,The Challenges of Global Poverty,0.030000000000000006,449.0,5.7,78.5,3.3,0.0
0,France,Circuits & Electronics,0.01689075630252101,507.65546218487395,7.100840336134453,71.78151260504201,4.168067226890757,0.0
0,France,Electricity & Magnetism,0.011583333333333334,425.9166666666667,6.525,58.15833333333333,3.7083333333333335,0.0
0,France,Elements of structures,0.013333333333333334,447.8888888888889,6.666666666666667,68.55555555555556,3.4074074074074074,0.0
0,France,Health in Numbers,0.06067961165048543,885.6990291262136,8.689320388349515,156.18446601941747,4.281553398058253,0.0
0,France,Human Health & Global Environmental  Change,0.02842857142857143,207.54285714285714,3.742857142857143,28.042857142857144,2.5428571428571427,0.0
0,France,Intro to Biology,0.039411764705882354,660.1176470588235,9.27450980392157,75.3921568627451,4.764705882352941,0.0
0,France,Intro to CS & Programming,0.017585513078470793,513.6639839034206,6.225352112676056,65.29175050301811,3.2474849094567406,0.0
0,France,Intro to Solid State Chemistry,0.014523809523809524,369.0238095238095,5.857142857142857,66.78571428571429,3.261904761904762,0.0
0,France,The Challenges of Global Poverty,0.03970588235294116,372.22058823529414,5.137254901960785,51.88235294117647,2.5049019607843137,0.0
0,Germany,Circuits & Electronics,0.023562874251496998,638.3473053892216,7.529940119760479,98.68562874251496,3.8652694610778444,0.0
0,Germany,Electricity & Magnetism,0.012721311475409823,431.5016393442623,6.275409836065574,58.35409836065574,3.5475409836065572,0.0
0,Germany,Elements of structures,0.02658536585365854,645.2439024390244,5.780487804878049,99.92682926829268,3.2195121951219514,0.0
0,Germany,Health in Numbers,0.06748603351955303,858.340782122905,8.089385474860336,140.2513966480447,3.910614525139665,0.0
0,Germany,Human Health & Global Environmental  Change,0.03256097560975609,248.5650406504065,4.056910569105691,27.495934959349594,2.6178861788617884,0.0
0,Germany,Intro to Biology,0.031111111111111096,693.9565217391304,8.400966183574878,103.83091787439614,3.8550724637681157,0.024154589371980676
0,Germany,Intro to CS & Programming,0.023351409978308018,595.6681127982646,6.988069414316703,67.47830802603036,3.3969631236442517,0.004338394793926247
0,Germany,Intro to Solid State Chemistry,0.017652173913043478,373.6,5.7043478260869565,45.469565217391306,2.5652173913043477,0.0
0,Germany,Mechanics ReView,0.035,1392.0,8.5,8.0,6.5,0.0
0,Germany,The Challenges of Global Poverty,0.03696245733788393,331.50170648464166,4.320819112627986,39.10238907849829,2.1262798634812285,0.0
0,Greece,Circuits & Electronics,0.023333333333333327,606.869918699187,7.536585365853658,72.60975609756098,3.4471544715447155,0.0
0,Greece,Electricity & Magnetism,0.020561797752808992,706.1460674157304,7.904494382022472,107.06179775280899,4.03932584269663,0.02247191011235955
0,Greece,Elements of structures,0.07349999999999998,1447.15,12.85,156.05,3.95,0.0
0,Greece,Health in Numbers,0.06096153846153846,700.4615384615385,6.269230769230769,106.82692307692308,3.480769230769231,0.0
0,Greece,Human Health & Global Environmental  Change,0.06597560975609758,463.3780487804878,6.487804878048781,53.13414634146341,3.1341463414634148,0.0
0,Greece,Intro to Biology,0.074,1143.2333333333333,10.483333333333333,170.35,4.6,0.0
0,Greece,Intro to CS & Programming,0.030151515151515096,765.8636363636364,8.335858585858587,87.21717171717172,3.492424242424242,0.012626262626262626
0,Greece,Intro to Solid State Chemistry,0.06710526315789474,784.078947368421,7.578947368421052,107.89473684210526,3.6842105263157894,0.0
0,Greece,Mechanics ReView,0.25,1503.0,8.0,1.0,18.0,0.0
0,Greece,The Challenges of Global Poverty,0.055555555555555566,489.8611111111111,5.472222222222222,43.638888888888886,2.75,0.0
0,India,Circuits & Electronics,0.03464164374696657,521.0854230707006,6.968128134606051,74.99433748584372,3.824462061155153,0.049506552337809415
0,India,Electricity & Magnetism,0.022489282652186325,560.7216347527865,6.533009431266076,71.55844527007716,3.8468133752500715,0.04229779937124893
0,India,Elements of structures,0.030779753761969893,533.217510259918,7.488372093023256,74.63201094391245,3.500683994528044,0.049247606019151846
0,India,Health in Numbers,0.06744379985496728,755.4376359680929,8.054024655547499,136.97498187092097,4.343002175489485,0.09354604786076867
0,India,Human Health & Global Environmental  Change,0.03467640918580375,244.89665970772444,4.035490605427975,26.81419624217119,2.502087682672234,0.0
0,India,Intro to Biology,0.027669811320754734,512.5037735849056,6.947169811320754,66.44245283018869,3.621698113207547,0.13773584905660377
0,India,Intro to CS & Programming,0.021044489491091355,445.93886695828445,6.243145204310252,59.370532380241116,3.3535687613357514,0.07756321348554358
0,India,Intro to Solid State Chemistry,0.023337041156840942,313.6407119021135,4.725250278086763,35.41601779755284,2.8720800889877642,0.0
0,India,Mechanics ReView,0.1512345679012345,2366.222222222222,15.481481481481481,8.222222222222221,16.08641975308642,0.2345679012345679
0,India,The Challenges of Global Poverty,0.04003469210754553,342.88725065047703,4.888985255854293,45.28447528187338,2.3313096270598437,0.014744145706851692
0,Indonesia,Circuits & Electronics,0.005294117647058824,240.7058823529412,4.75,41.279411764705884,3.073529411764706,0.0
0,Indonesia,Electricity & Magnetism,0.014342105263157896,478.0,6.434210526315789,60.10526315789474,3.3684210526315788,0.0
0,Indonesia,Elements of structures,0.0,51.0,4.0,6.0,1.0,0.0
0,Indonesia,Health in Numbers,0.043396226415094316,677.6603773584906,7.031446540880503,155.51572327044025,4.314465408805032,0.0
0,Indonesia,Human Health & Global Environmental  Change,0.022967032967032966,222.5054945054945,4.43956043956044,26.813186813186814,2.318681318681319,0.0
0,Indonesia,Intro to Biology,0.011034482758620692,481.44827586206895,7.793103448275862,80.3103448275862,4.275862068965517,0.0
0,Indonesia,Intro to CS & Programming,0.014198473282442723,337.94910941475825,5.223918575063613,36.910941475826974,3.1374045801526718,0.0
0,Indonesia,Intro to Solid State Chemistry,0.09181818181818181,1081.909090909091,9.818181818181818,93.27272727272727,4.363636363636363,0.0
0,Indonesia,Mechanics ReView,0.21666666666666667,1499.0,9.666666666666666,2.3333333333333335,13.0,0.0
0,Indonesia,The Challenges of Global Poverty,0.028076923076923083,333.0128205128205,5.448717948717949,39.47435897435897,2.4743589743589745,0.0
0,Japan,Circuits & Electronics,0.02,557.1176470588235,8.941176470588236,42.705882352941174,4.235294117647059,0.0
0,Japan,Electricity & Magnetism,0.014705882352941176,356.9852941176471,5.573529411764706,39.338235294117645,3.0,0.0
0,Japan,Elements of structures,0.0,123.0,4.0,40.0,2.0,0.0
0,Japan,Health in Numbers,0.04272727272727273,1068.6666666666667,13.151515151515152,195.96969696969697,4.121212121212121,0.0
0,Japan,Human Health & Global Environmental  Change,0.012368421052631579,169.6315789473684,3.4473684210526314,31.210526315789473,2.3684210526315788,0.0
0,Japan,Intro to Biology,0.01606060606060606,388.45454545454544,5.2727272727272725,59.03030303030303,2.787878787878788,0.0
0,Japan,Intro to CS & Programming,0.020100502512562797,542.4371859296482,6.8542713567839195,78.87939698492463,3.3969849246231156,0.0
0,Japan,Intro to Solid State Chemistry,0.012352941176470589,464.5882352941176,6.470588235294118,53.1764705882353,2.9411764705882355,0.0
0,Japan,The Challenges of Global Poverty,0.022258064516129036,385.0,5.043010752688172,59.10752688172043,2.3870967741935485,0.0
0,Mexico,Circuits & Electronics,0.01643086816720257,556.1479099678456,7.263665594855305,90.2282958199357,3.2733118971061095,0.00964630225080386
0,Mexico,Electricity & Magnetism,0.01050980392156863,483.78823529411767,7.3843137254901965,75.12549019607843,3.392156862745098,0.043137254901960784
0,Mexico,Elements of structures,0.03263157894736842,508.94736842105266,8.052631578947368,60.473684210526315,3.1578947368421053,0.0
0,Mexico,Health in Numbers,0.051714285714285685,657.4857142857143,6.992857142857143,96.02142857142857,3.45,0.0
0,Mexico,Human Health & Global Environmental  Change,0.038938053097345125,284.6106194690266,5.353982300884955,35.10619469026549,2.4070796460176993,0.0
0,Mexico,Intro to Biology,0.03442028985507244,617.7753623188406,6.782608695652174,67.1304347826087,3.5434782608695654,0.0
0,Mexico,Intro to CS & Programming,0.020852713178294523,638.295865633075,8.011627906976743,81.3062015503876,3.317829457364341,0.029715762273901807
0,Mexico,Intro to Solid State Chemistry,0.03185185185185185,857.6543209876543,8.567901234567902,156.98765432098764,2.9753086419753085,0.0
0,Mexico,Mechanics ReView,0.185,2762.5,29.0,16.0,14.0,0.0
0,Mexico,The Challenges of Global Poverty,0.028130081300812997,357.2845528455285,4.967479674796748,43.60162601626016,2.113821138211382,0.0
0,Morocco,Circuits & Electronics,0.010041841004184097,227.71966527196653,4.309623430962343,37.60669456066945,2.99581589958159,0.0
0,Morocco,Electricity & Magnetism,0.00891304347826087,308.7391304347826,5.217391304347826,49.32608695652174,3.260869565217391,0.0
0,Morocco,Health in Numbers,0.124,586.2,5.2,45.8,4.0,0.0
0,Morocco,Human Health & Global Environmental  Change,0.005555555555555556,130.83333333333334,3.2222222222222223,20.11111111111111,1.8888888888888888,0.0
0,Morocco,Intro to CS & Programming,0.0041702741702741705,159.1976911976912,3.173160173160173,25.852813852813853,2.658008658008658,0.0
0,Morocco,Intro to Solid State Chemistry,0.012499999999999999,239.6875,4.25,13.875,2.625,0.0
0,Morocco,Mechanics ReView,0.02,408.0,5.0,6.0,11.0,0.0
0,Morocco,The Challenges of Global Poverty,0.07375000000000001,614.125,8.25,68.0,2.9375,0.0
0,Nigeria,Circuits & Electronics,0.0067701863354037274,379.9192546583851,6.683229813664596,66.75155279503106,3.3975155279503104,0.0
0,Nigeria,Electricity & Magnetism,0.0009375,268.5,5.03125,71.8125,3.125,0.0
0,Nigeria,Elements of structures,0.05222222222222222,1036.2222222222222,16.555555555555557,191.33333333333334,4.111111111111111,0.0
0,Nigeria,Health in Numbers,0.04275049115913557,598.7013752455796,8.070726915520629,159.56188605108056,3.8408644400785854,0.0
0,Nigeria,Human Health & Global Environmental  Change,0.023994778067885112,281.6396866840731,5.446475195822455,40.853785900783286,2.3159268929503916,0.0
0,Nigeria,Intro to Biology,0.0425,517.0833333333334,9.583333333333334,29.0,3.9583333333333335,0.0
0,Nigeria,Intro to CS & Programming,0.00835294117647057,376.9985294117647,6.395588235294118,80.42794117647058,3.0426470588235293,0.0
0,Nigeria,Intro to Solid State Chemistry,0.028431372549019607,382.45098039215685,7.019607843137255,59.01960784313726,2.980392156862745,0.0
0,Nigeria,Mechanics ReView,0.02,1636.0,13.0,6.0,12.0,0.0
0,Nigeria,The Challenges of Global Poverty,0.04051612903225805,448.3354838709677,5.980645161290322,60.87741935483871,2.535483870967742,0.0
0,Other Africa,Circuits & Electronics,0.014028892455858743,469.51524879614766,6.574638844301766,112.38202247191012,3.447833065810594,0.008025682182985553
0,Other Africa,Electricity & Magnetism,0.010114503816793895,359.206106870229,5.9961832061068705,57.97709923664122,3.133587786259542,0.0
0,Other Africa,Elements of structures,0.012586206896551728,385.67241379310343,6.017241379310345,65.01724137931035,3.293103448275862,0.0
0,Other Africa,Health in Numbers,0.061187263896384646,930.0399352401511,9.373988127361036,230.979492714517,4.560172692930383,0.08256880733944955
0,Other Africa,Human Health & Global Environmental  Change,0.028294209702660382,270.4037558685446,4.729264475743349,46.0,2.431924882629108,0.0
0,Other Africa,Intro to Biology,0.027534246575342463,509.5821917808219,7.664383561643835,77.78082191780823,3.6575342465753424,0.0
0,Other Africa,Intro to CS & Programming,0.008800773694390758,335.43288201160544,5.849129593810445,57.945454545454545,3.0294003868471955,0.018955512572533847
0,Other Africa,Intro to Solid State Chemistry,0.026687499999999996,547.45625,7.1625,66.04375,3.225,0.0
0,Other Africa,Mechanics ReView,0.09625,1970.375,15.375,12.375,15.75,0.0
0,Other Africa,The Challenges of Global Poverty,0.05155763239875395,485.196261682243,5.753894080996885,78.83177570093459,2.7149532710280373,0.00778816199376947
0,Other East Asia,Circuits & Electronics,0.013101265822784812,451.99367088607596,7.417721518987341,91.75949367088607,3.3734177215189876,0.0
0,Other East Asia,Electricity & Magnetism,0.011338582677165353,402.3070866141732,6.118110236220472,59.56692913385827,3.543307086614173,0.0
0,Other East Asia,Elements of structures,0.030000000000000002,445.0,8.5,78.125,2.75,0.0
0,Other East Asia,Health in Numbers,0.059137931034482755,869.9827586206897,9.655172413793103,169.82758620689654,4.5344827586206895,0.0
0,Other East Asia,Human Health & Global Environmental  Change,0.010412371134020621,152.71134020618555,3.9381443298969074,19.536082474226806,2.381443298969072,0.0
0,Other East Asia,Intro to Biology,0.01328947368421053,362.9868421052632,6.131578947368421,49.81578947368421,3.3552631578947367,0.0
0,Other East Asia,Intro to CS & Programming,0.011162361623616215,383.4870848708487,6.086715867158672,57.404059040590404,3.197416974169742,0.0
0,Other East Asia,Intro to Solid State Chemistry,0.019387755102040816,578.5714285714286,5.775510204081633,56.183673469387756,3.142857142857143,0.0
0,Other East Asia,Mechanics ReView,0.36,4750.6,34.0,11.6,29.2,0.0
0,Other East Asia,The Challenges of Global Poverty,0.013621399176954723,205.53497942386832,3.316872427983539,32.522633744855966,1.9794238683127572,0.0
0,Other Europe,Circuits & Electronics,0.028237951807228927,692.7884036144578,8.374246987951807,108.09713855421687,3.8501506024096384,0.00677710843373494
0,Other Europe,Electricity & Magnetism,0.015541775456919031,539.4477806788511,6.868146214099217,78.07375979112271,3.68733681462141,0.030026109660574413
0,Other Europe,Elements of structures,0.016382113821138217,432.6016260162602,6.369918699186992,64.59756097560975,2.9471544715447155,0.008130081300813009
0,Other Europe,Health in Numbers,0.05179234972677594,761.6098360655737,7.789071038251366,128.31147540983608,3.9956284153005464,0.0
0,Other Europe,Human Health & Global Environmental  Change,0.0372821846553966,275.4369310793238,4.4850455136540965,33.49024707412224,2.53185955786736,0.0
0,Other Europe,Intro to Biology,0.02849938499384992,603.2275522755227,7.714637146371464,94.15252152521525,3.6457564575645756,0.04920049200492005
0,Other Europe,Intro to CS & Programming,0.024934006211180512,642.7738742236024,7.609277950310559,73.8899456521739,3.5564829192546585,0.017857142857142856
0,Other Europe,Intro to Solid State Chemistry,0.02476190476190473,543.5284178187404,6.775729646697388,80.22427035330261,3.0337941628264207,0.007680491551459293
0,Other Europe,Mechanics ReView,0.18575757575757576,2510.6666666666665,16.21212121212121,7.090909090909091,15.272727272727273,0.0
0,Other Europe,The Challenges of Global Poverty,0.04297362110311759,425.4916067146283,5.314148681055156,44.65707434052758,2.5731414868105515,0.001199040767386091
0,Other Middle East/Central Asia,Circuits & Electronics,0.013994708994708983,361.20899470899474,5.940476190476191,58.402116402116405,3.240740740740741,0.0
0,Other Middle East/Central Asia,Electricity & Magnetism,0.011857410881801119,447.4315196998124,6.386491557223264,71.36585365853658,3.521575984990619,0.01125703564727955
0,Other Middle East/Central Asia,Elements of structures,0.02102040816326531,470.18367346938777,6.959183673469388,58.55102040816327,2.938775510204082,0.0
0,Other Middle East/Central Asia,Health in Numbers,0.04916853932584267,627.991011235955,6.642696629213483,123.02696629213483,3.5640449438202246,0.0
0,Other Middle East/Central Asia,Human Health & Global Environmental  Change,0.030083333333333327,237.90833333333333,4.791666666666667,24.8,2.3541666666666665,0.0
0,Other Middle East/Central Asia,Intro to Biology,0.04165094339622641,581.8066037735849,8.735849056603774,76.80188679245283,3.8773584905660377,0.02358490566037736
0,Other Middle East/Central Asia,Intro to CS & Programming,0.011930501930501962,404.00717043574184,6.1114175399889685,59.790402647545505,3.0910093767236626,0.001654715940430226
0,Other Middle East/Central Asia,Intro to Solid State Chemistry,0.014303797468354428,341.87974683544303,6.0886075949367084,56.17088607594937,2.632911392405063,0.0
0,Other Middle East/Central Asia,Mechanics ReView,0.10666666666666667,2504.1666666666665,10.0,2.6666666666666665,14.5,0.0
0,Other Middle East/Central Asia,The Challenges of Global Poverty,0.039090909090909065,341.89669421487605,5.115702479338843,36.400826446280995,2.446280991735537,0.0
0,"Other North & Central Amer., Caribbean",Circuits & Electronics,0.0393251533742331,557.3680981595093,7.441717791411043,70.42944785276073,3.4662576687116564,0.0
0,"Other North & Central Amer., Caribbean",Electricity & Magnetism,0.006119402985074628,410.3805970149254,6.104477611940299,63.0,3.2313432835820897,0.0
0,"Other North & Central Amer., Caribbean",Elements of structures,0.014285714285714287,338.92857142857144,5.5,52.42857142857143,2.5714285714285716,0.0
0,"Other North & Central Amer., Caribbean",Health in Numbers,0.04703703703703702,962.679012345679,8.88888888888889,205.50617283950618,3.888888888888889,0.0
0,"Other North & Central Amer., Caribbean",Human Health & Global Environmental  Change,0.036037735849056604,238.79245283018867,4.056603773584905,24.971698113207548,2.3207547169811322,0.0
0,"Other North & Central Amer., Caribbean",Intro to Biology,0.016896551724137933,318.2758620689655,5.689655172413793,47.206896551724135,3.0344827586206895,0.0
0,"Other North & Central Amer., Caribbean",Intro to CS & Programming,0.015280289330922202,517.499095840868,6.687160940325497,73.56781193490055,2.972875226039783,0.0108499095840868
0,"Other North & Central Amer., Caribbean",Intro to Solid State Chemistry,0.06511111111111112,513.4666666666667,6.533333333333333,58.24444444444445,3.388888888888889,0.0
0,"Other North & Central Amer., Caribbean",Mechanics ReView,0.0,130.0,1.0,11.0,4.0,0.0
0,"Other North & Central Amer., Caribbean",The Challenges of Global Poverty,0.05703999999999998,512.496,6.912,68.712,2.464,0.0
0,Other Oceania,Circuits & Electronics,0.0,157.125,5.375,11.75,3.0,0.0
0,Other Oceania,Health in Numbers,0.005,184.5,2.0,25.0,2.0,0.0
0,Other Oceania,Human Health & Global Environmental  Change,0.07,304.0,7.0,37.25,3.25,0.0
0,Other Oceania,Intro to CS & Programming,0.02060606060606061,530.7575757575758,7.696969696969697,51.09090909090909,3.4242424242424243,0.0
0,Other Oceania,The Challenges of Global Poverty,0.096,999.4,7.6,74.4,3.0,0.0
0,Other South America,Circuits & Electronics,0.029354207436399188,578.1722113502935,8.062622309197652,91.71819960861056,3.716242661448141,0.011741682974559686
0,Other South America,Electricity & Magnetism,0.016200466200466196,555.6526806526806,7.090909090909091,70.21911421911422,3.554778554778555,0.0
0,Other South America,Elements of structures,0.034356435643564366,516.8118811881188,6.881188118811881,61.91089108910891,3.287128712871287,0.0
0,Other South America,Health in Numbers,0.0329032258064516,627.3322580645162,6.874193548387097,123.02258064516128,3.4838709677419355,0.0
0,Other South America,Human Health & Global Environmental  Change,0.03638418079096045,256.20338983050846,4.248587570621469,31.98870056497175,2.3446327683615817,0.0
0,Other South America,Intro to Biology,0.01594827586206897,407.6810344827586,5.939655172413793,69.65517241379311,2.646551724137931,0.04310344827586207
0,Other South America,Intro to CS & Programming,0.028654743390357815,834.9012441679627,8.101866251944012,162.96500777604976,3.468118195956454,0.04043545878693624
0,Other South America,Intro to Solid State Chemistry,0.02447552447552447,414.68531468531467,5.895104895104895,55.83216783216783,2.5944055944055946,0.0
0,Other South America,Mechanics ReView,0.24833333333333332,3037.1666666666665,19.0,5.0,23.333333333333332,0.0
0,Other South America,The Challenges of Global Poverty,0.0477519379844961,469.8178294573643,6.445736434108527,64.34883720930233,2.39922480620155,0.0
0,Other South Asia,Circuits & Electronics,0.018955613577023495,410.1201044386423,6.590078328981723,65.37859007832898,3.4699738903394257,0.0
0,Other South Asia,Electricity & Magnetism,0.01887372013651876,475.70307167235495,6.808873720136519,79.2320819112628,3.5494880546075085,0.0
0,Other South Asia,Elements of structures,0.0270909090909091,413.1636363636364,7.0,48.78181818181818,3.2,0.0
0,Other South Asia,Health in Numbers,0.042716049382716066,663.5720164609054,7.308641975308642,133.34773662551441,3.759259259259259,0.0
0,Other South Asia,Human Health & Global Environmental  Change,0.03678571428571428,265.62012987012986,5.0941558441558445,33.60064935064935,2.538961038961039,0.0
0,Other South Asia,Intro to Biology,0.016590909090909087,523.9261363636364,6.886363636363637,85.13068181818181,3.102272727272727,0.0
0,Other South Asia,Intro to CS & Programming,0.012657833203429425,414.15666406858924,6.228371005455963,65.12314886983633,3.0904130943102106,0.005455962587685113
